Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,Z_Score,Outlier_Z,Outlier_IQR,Streak
2023-09-20,177.52120149038592,177.95693597912128,173.69864226300012,173.78778076171875,58436200,AAPL,-0.019992002889078986,-1.206800210498409,False,False,-1
2023-09-21,172.856870429388,174.5898954535224,172.17356100214752,172.2428741455078,63149100,AAPL,-0.00888961588346171,-0.555861260072521,False,False,-2
2023-09-22,172.97571228348323,175.36233909077248,172.36173107244514,173.09454345703125,56725400,AAPL,0.004944583720798645,0.255245339420296,False,False,1
2023-09-25,172.510285906062,175.25342159707597,172.46076787560256,174.37205505371094,46172700,AAPL,0.007380426737696677,0.3980601319527129,False,False,2
2023-09-26,173.12426626356617,173.50057001651604,169.99491440180657,170.29200744628906,64588900,AAPL,-0.023398517647596262,-1.4065260118416352,False,False,-1
2023-09-27,170.94559986493434,171.3615240971404,167.41023633579258,168.77684020996094,66921800,AAPL,-0.008897465354068435,-0.5563214787764408,False,False,-2
2023-09-28,167.69742105029528,170.36133082824708,165.9941036111019,169.03433227539062,56294400,AAPL,0.001525636249081197,0.0547906013828821,False,False,1
2023-09-29,170.3514112168,171.39122924497295,168.68769934956754,169.5492706298828,51861100,AAPL,0.00304635364638961,0.1439510842589958,False,False,2
2023-10-02,169.55916323919894,172.60928898108386,169.27196778388654,172.0646209716797,52164500,AAPL,0.014835512606171886,0.8351558455235724,False,False,3
2023-10-03,170.589096012129,171.94581747397606,169.1630765091389,170.7277374267578,49594600,AAPL,-0.007769659662586359,-0.4901976215621094,False,False,-1
2023-10-04,169.43044630471027,172.52019299821677,169.31161512407647,171.97552490234375,53020300,AAPL,0.0073086394419139555,0.3938512040035183,False,False,1
2023-10-05,172.1042477774046,173.74814957044222,171.00501406167223,173.21339416503906,48527900,AAPL,0.007197938563631379,0.3873607516815063,False,False,2
2023-10-06,172.1141468247828,176.26350633418187,171.50015053588783,175.7683563232422,57266700,AAPL,0.014750372917285759,0.8301640595504224,False,False,3
2023-10-09,175.09495269037185,177.3132302836497,174.09475506108697,177.25381469726562,42390800,AAPL,0.008451227542298101,0.4608417618409329,False,False,4
2023-10-10,176.3724418317021,177.9767230488949,176.22388776036024,176.6596221923828,43698000,AAPL,-0.0033522127910061705,-0.23120032407160845,False,False,-1
2023-10-11,176.4714829606774,178.10548726772782,175.87731193966172,178.05596923828125,47551100,AAPL,0.007904166376954125,0.42876727005753534,False,False,1
2023-10-12,178.3233466007442,180.57131695227565,177.30332359387822,178.95713806152344,56743100,AAPL,0.0050611547992316375,0.26207996474967726,False,False,2
2023-10-13,179.6602521369707,180.16529977566205,176.41206884050376,177.1151885986328,51427100,AAPL,-0.010292685068853613,-0.6381239647009779,False,False,-1
2023-10-16,175.03551235106417,177.34291299761338,174.79783492835955,176.9864044189453,52517000,AAPL,-0.000727121037481071,-0.07728977583124147,False,False,-2
2023-10-17,174.93650583601004,176.6893412361662,173.1044597256959,175.43165588378906,57549400,AAPL,-0.008784564782026938,-0.5497020572205185,False,False,-3
2023-10-18,173.87689630601963,175.85749653944856,173.4114540423014,174.13436889648438,54764400,AAPL,-0.00739482837786154,-0.4682210607610751,False,False,-4
2023-10-19,174.33241738277906,176.11496052795673,173.4906713911534,173.758056640625,59302900,AAPL,-0.002161045279252538,-0.16136152909085144,False,False,-5
2023-10-20,173.60950111647477,173.71843472751576,170.96540176933075,171.2030792236328,64244000,AAPL,-0.014704224174632241,-0.8967748866896804,False,False,-6
2023-10-23,169.25217604772806,172.32209697076135,168.28167117128655,171.3218994140625,55980100,AAPL,0.000694030685479019,0.006033117747547977,False,False,1
2023-10-24,171.37144345921354,171.98542471489895,169.78695717971306,171.75765991210938,43816600,AAPL,0.002543518951968249,0.11446961436799331,False,False,2
2023-10-25,170.21280159213268,171.38134856384042,168.99472147795794,169.44036865234375,57157000,AAPL,-0.013491632693129474,-0.8256799927839443,False,False,-1
2023-10-26,168.71741923518283,169.71763198356828,164.06301189675906,165.27117919921875,70625300,AAPL,-0.024605644370848334,-1.4773005040177036,False,False,-2
2023-10-27,165.29099661436564,167.321114882013,165.2117707914918,166.58828735351562,58499100,AAPL,0.007969375911024645,0.4325905402825914,False,False,1
2023-10-30,167.38051344932887,169.5096524459554,167.23195938000526,168.63818359375,51131000,AAPL,0.01230516426334538,0.686800154656553,False,False,2
2023-10-31,167.70731641765212,169.24226937820893,166.27136928302133,169.11354064941406,44846000,AAPL,0.002818798480474616,0.13060940189917972,False,False,3
2023-11-01,169.34130885799144,172.53997379429074,168.46983997695696,172.28250122070312,56934900,AAPL,0.01873865663931995,1.0639992896417596,False,False,4
2023-11-02,173.81746191423957,176.05553449603235,173.7580463313888,175.8475799560547,77334800,AAPL,0.020693214401296123,1.1785960675674274,False,False,5
2023-11-03,172.5498964006483,175.10487249469713,171.66852990822986,174.93650817871094,79829200,AAPL,-0.005181031081413989,-0.3384249288233093,False,False,-1
2023-11-06,174.66912431484397,177.6895273209714,174.50077512285628,177.49147033691406,63841300,AAPL,0.014605082637141997,0.8216456119034423,False,False,1
2023-11-07,177.44195927584823,180.67034717470034,177.23400472320088,180.05636596679688,70530000,AAPL,0.014450810650304069,0.8126005619388186,False,False,2
2023-11-08,180.5812114444328,181.67053238037917,179.8285737718667,181.115966796875,49340300,AAPL,0.005884828477952908,0.31037239768765557,False,False,3
2023-11-09,181.18532362684607,182.33406032637882,180.0464693782347,180.64065551757812,53763500,AAPL,-0.0026243477463803178,-0.1885252031304337,False,False,-1
2023-11-10,182.425536381392,185.00371491529177,181.98922784820692,184.8351287841797,66133400,AAPL,0.023219984751402745,1.3267419787875534,False,False,1
2023-11-13,184.26000678217753,184.46823531200093,182.66352248721634,183.24856567382812,43627500,AAPL,-0.008583666539947021,-0.5379232847118911,False,False,-1
2023-11-14,186.12420582715117,186.53076740007103,184.7359652497266,185.86639404296875,60108400,AAPL,0.01428566908294493,0.80291822259377,False,False,1
2023-11-15,186.2729648412074,187.90910668353808,186.20354524355434,186.43161010742188,53790500,AAPL,0.0030409804169464483,0.14363604891278065,False,False,2
2023-11-16,187.97853127837138,189.35686136039257,187.0662415372727,188.1173553466797,54412900,AAPL,0.009042164246108708,0.49548870015716967,False,False,3
2023-11-17,188.65281519385715,188.78172866103995,186.98692637498098,188.09751892089844,50922700,AAPL,-0.00010544707980131296,-0.040840695708703405,False,False,-1
2023-11-20,188.2958417959073,190.29888780221057,188.28593119459046,189.84274291992188,46505100,AAPL,0.009278293563018014,0.5093330896236833,False,False,1
2023-11-21,189.80306012274144,189.91213724546566,188.14708208188244,189.03952026367188,38134500,AAPL,-0.004230989522674644,-0.2827234787843336,False,False,-1
2023-11-22,189.88239992204348,191.31029805901488,189.22793715258507,189.7039031982422,39617700,AAPL,0.003514518729436311,0.1713998560979058,False,False,1
2023-11-24,189.26760612757576,189.29735306155973,187.66121116968733,188.3751678466797,24048300,AAPL,-0.007004259423033399,-0.44532179185645715,False,False,-1
2023-11-27,188.3255687303111,189.0692722786972,187.31412766791345,188.1966552734375,40552600,AAPL,-0.000947643870913395,-0.09021914873697354,False,False,-2
2023-11-28,188.18675406725092,189.47584330827428,187.80993940877178,188.80154418945312,38415400,AAPL,0.0032141321275702683,0.15378802728652044,False,False,1
2023-11-29,189.2973359031836,190.47734794655034,187.3835460471391,187.78018188476562,43014200,AAPL,-0.005409713723859233,-0.35183271574143876,False,False,-1
2023-11-30,188.24622378620953,188.72220491397636,186.61008216023393,188.3553009033203,48794400,AAPL,0.0030627247922658807,0.14491093338950953,False,False,1
2023-12-01,188.73214223180454,189.95181189166442,187.64137090627887,189.63450622558594,45704800,AAPL,0.006791448481305196,0.36352801846710264,False,False,2
2023-12-04,188.38506152852514,188.45448112204545,185.87630278327032,187.8396759033203,43389500,AAPL,-0.009464682129794122,-0.5895777048896204,False,False,-1
2023-12-05,188.61314558971708,192.76795676998717,188.58338352707358,191.7961883544922,66628400,AAPL,0.02106324146985994,1.2002909545785028,False,False,1
2023-12-06,192.8175368647406,193.1249319103576,190.4971854261922,190.70542907714844,41089700,AAPL,-0.0056870748407561456,-0.36809454792495755,False,False,-1
2023-12-07,192.0044269286476,193.3629205543118,191.96475426663108,192.63905334472656,47477700,AAPL,0.01013932470058787,0.5598158105637978,False,False,1
2023-12-08,192.56962283922067,194.3446036620394,192.04407357743747,194.06695556640625,53406400,AAPL,0.00741231955248689,0.39993002492033913,False,False,2
2023-12-11,191.4888078106811,191.86562248491865,189.8129932403368,191.55821228027344,60943700,AAPL,-0.012927204834077832,-0.7925872823626344,False,False,-1
2023-12-12,191.45905774250062,193.08528901898003,190.1104746012234,193.07537841796875,52696900,AAPL,0.007920131012057574,0.4297032852417398,False,False,1
2023-12-13,193.45216455954898,196.33773797632358,193.214189106248,196.29808044433594,70404200,AAPL,0.016691418930645296,0.9439686363522704,False,False,2
2023-12-14,196.35758232148717,197.9441408874326,194.51319682969313,196.4468231201172,66831600,AAPL,0.0007577388196795543,0.009768360086795033,False,False,3
2023-12-15,195.87167377464695,196.734365015635,195.34612449787411,195.91134643554688,128538400,AAPL,-0.0027258098454607804,-0.19447398083472628,False,False,-1
2023-12-18,194.44378607807738,194.9792611555933,192.75806090539803,194.24546813964844,55751900,AAPL,-0.00850322518939195,-0.5332069648543085,False,False,-2
2023-12-19,194.51320107826476,195.2965622122741,194.24546354583867,195.28665161132812,40714100,AAPL,0.0053601429245759835,0.27960980012678877,False,False,1
2023-12-20,195.24694969676773,196.0204001139627,193.1943359375,193.1943359375,52242800,AAPL,-0.010714074190756206,-0.6628302366579344,False,False,-1
2023-12-21,194.45368523269553,195.42545358966169,191.875506993429,193.04559326171875,46482500,AAPL,-0.0007699121977849943,-0.07979864468634881,False,False,-2
2023-12-22,193.54140785907617,193.76948784569112,191.349969834571,191.9746856689453,37149600,AAPL,-0.005547433508733657,-0.3599073011593024,False,False,-3
2023-12-26,191.98458698376479,192.262235089905,191.21113652656177,191.42929077148438,28919300,AAPL,-0.002840972993707336,-0.20122605845636074,False,False,-4
2023-12-27,190.87400998463178,191.8755253676685,189.48575421105227,191.52845764160156,48087700,AAPL,0.0005180339420238766,-0.004285666438690636,False,False,1
2023-12-28,192.51016078496022,193.02579953233345,191.54830289093405,191.95486450195312,34049900,AAPL,0.0022263368358006463,0.09587305547596953,False,False,2
2023-12-29,192.27214410156537,192.76794644853246,190.1203637314106,190.9136505126953,42672100,AAPL,-0.005424264667422518,-0.3526858454266136,False,False,-1
2024-01-02,185.5788148528252,186.85799339797134,182.34618895522584,184.0814971923828,82488700,AAPL,-0.035786615058508775,-2.1328468581923437,False,True,-2
2024-01-03,182.67339333243103,184.31946053410525,181.8900172565097,182.70314025878906,58414500,AAPL,-0.007487753818914422,-0.4736693295915727,False,False,-3
2024-01-04,180.62080322049852,181.552914127362,179.36147605378457,180.38282775878906,71983600,AAPL,-0.012699904865966727,-0.779260562387982,False,False,-4
2024-01-05,180.46214807824285,181.2256728170181,178.65742022872922,179.658935546875,62379700,AAPL,-0.004013088279567589,-0.2699478111362109,False,False,-5
2024-01-08,180.56129720920066,184.04183940945515,179.9762540642685,184.00216674804688,59144500,AAPL,0.024174868831050578,1.3827273484445348,False,False,1
2024-01-09,182.37594957443397,183.59561921893004,181.19593746369003,183.58570861816406,42841800,AAPL,-0.002263332748972835,-0.16735869872182918,False,False,-1
2024-01-10,182.8023278606972,184.8351053395885,182.3759299825551,184.6268768310547,46792900,AAPL,0.005671292284826546,0.2978526552789927,False,False,1
2024-01-11,184.97394287034564,185.4796709750172,182.07845882443647,184.03192138671875,49128400,AAPL,-0.0032224747260408693,-0.22359371120573826,False,False,-1
2024-01-12,184.49797017252533,185.17226924419936,183.63527891547233,184.35914611816406,40477800,AAPL,0.001778086806786705,0.06959191401809382,False,False,1
2024-01-16,180.630703626113,182.71306427754865,179.4110190331086,182.08836364746094,65603000,AAPL,-0.012317167433872123,-0.7568204598937789,False,False,-1
2024-01-17,179.74819585869176,181.39424823145328,178.786338048284,181.14634704589844,47317400,AAPL,-0.005173403630483131,-0.3379777272529762,False,False,-2
2024-01-18,184.52771753168435,187.55211493445296,184.26990575318283,187.04640197753906,78005800,AAPL,0.032570653661294635,1.874976750544782,False,False,1
2024-01-19,187.74053828049293,190.3385380102556,187.23482528040057,189.95181274414062,68903000,AAPL,0.015533101604116695,0.876055865485144,False,False,2
2024-01-22,190.68558968364889,193.69015075906108,190.64591702187175,192.26223754882812,60133900,AAPL,0.012163215350829981,0.6784776131994662,False,False,3
2024-01-23,193.38273659657744,194.1066037302182,192.2027246817267,193.5413818359375,42355600,AAPL,0.006653122856663529,0.35541791233625936,False,False,4
2024-01-24,193.77941636237554,194.73136366797482,192.70848131758476,192.8671417236328,53631300,AAPL,-0.0034837000020814246,-0.23890949031923148,False,False,-1
2024-01-25,193.58105911440475,194.62224701298916,191.4887727178786,192.5398712158203,54822100,AAPL,-0.0016968702127677648,-0.13414669407937224,False,False,-2
2024-01-26,192.63904008919584,193.12491668531047,190.3285994330514,190.8045654296875,44594000,AAPL,-0.009012708771305333,-0.5630782626123605,False,False,-3
2024-01-29,190.3980247095346,190.5864320350317,187.98843240307312,190.12037658691406,47145600,AAPL,-0.003585809601739154,-0.24489623133231098,False,False,-4
2024-01-30,189.33699683048337,190.18977744614463,185.89612743839433,186.46133422851562,55859400,AAPL,-0.01924592420910598,-1.163057214273269,False,False,-5
2024-01-31,185.46974943852436,185.5292584344751,182.8023453182215,182.85191345214844,55467800,AAPL,-0.01935747586115466,-1.1695975479209884,False,False,-6
2024-02-01,182.44537406733116,185.38051582576702,182.27680306565713,185.29127502441406,64885400,AAPL,0.013340640118070235,0.7475106636421358,False,False,1
2024-02-02,178.35004600309975,185.75733532165063,177.74516644928605,184.28976440429688,102551700,AAPL,-0.00540506086962389,-0.3515599163829849,False,False,-1
2024-02-05,186.5704408518845,187.66121220628375,184.27983613833493,186.10438537597656,69668800,AAPL,0.009846564064723395,0.5426510962605386,False,False,1
2024-02-06,185.291266866256,187.72069551270494,185.2020260688322,187.71078491210938,43490800,AAPL,0.008631712427880078,0.47142368822568487,False,False,2
2024-02-07,189.03950895453542,189.4460704904296,187.02655273524672,187.81983947753906,53439000,AAPL,0.0005809712291211522,-0.0005956192817121157,False,False,3
2024-02-08,187.80000754030146,187.94874218828468,185.7771406742971,186.73899841308594,40962000,AAPL,-0.005754669301495041,-0.3720576476895144,False,False,-1
2024-02-09,187.30492339729363,188.63538073939827,186.65956394365634,187.50350952148438,45155200,AAPL,0.004094008829945928,0.20537567387628722,False,False,1
2024-02-12,187.0765772861258,187.32479480430874,185.45819421957458,185.8156280517578,41781900,AAPL,-0.009001866013250037,-0.5624425458476084,False,False,-1
2024-02-13,184.44549399150463,184.8823592862032,182.2015977323704,183.72068786621094,56529500,AAPL,-0.011274294888497405,-0.6956762789378521,False,False,-2
2024-02-14,183.99870756617022,184.20720181831388,181.13923662251403,182.8370361328125,54630500,AAPL,-0.004809756286357492,-0.31665688693363403,False,False,-3
2024-02-15,182.24128500065143,183.17458519121215,180.05697410890977,182.549072265625,65434500,AAPL,-0.0015749755808681654,-0.12699994593312855,False,False,-4
2024-02-16,182.11220281800786,183.53201471208476,180.3746804207065,181.01011657714844,49752500,AAPL,-0.008430367075419887,-0.528935254255949,False,False,-5
2024-02-20,180.49384354523508,181.12927978468986,178.7166127841021,180.26548767089844,53665600,AAPL,-0.0041137419296265465,-0.27584918903744626,False,False,-6
2024-02-21,180.64278508736416,181.5860086349742,179.37191259479573,181.02008056640625,41371400,AAPL,0.004186008676743791,0.2107696746153755,False,False,1
2024-02-22,182.17178149569722,183.64123998867086,181.1590650140456,183.05543518066406,52292200,AAPL,0.011243805703153198,0.624572128661109,False,False,2
2024-02-23,183.69089534874325,183.72068024032762,180.93071762862238,181.21865844726562,45119700,AAPL,-0.010033991788256147,-0.6229566378487302,False,False,-1
2024-02-26,180.94064867140935,181.45693020455124,179.36197373162466,179.86834716796875,40867400,AAPL,-0.007451281732613668,-0.47153095146041557,False,False,-2
2024-02-27,179.8087756065873,182.60866132395924,178.27974721589908,181.32786560058594,54318900,AAPL,0.008114370624945133,0.4410916587221622,False,False,1
2024-02-28,181.20870480571682,181.814356133641,178.84568442217187,180.12648010253906,48953900,AAPL,-0.0066254874509645845,-0.42311418642669946,False,False,-1
2024-02-29,179.97756989489093,181.26830407372196,178.2499704416867,179.46127319335938,136682600,AAPL,-0.0036929989904926908,-0.2511808031254504,False,False,-2
2024-03-01,178.26981201401622,179.24282037465971,176.11528592616577,178.3790283203125,73563100,AAPL,-0.006030520422536045,-0.38823094799992386,False,False,-3
2024-03-04,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,81510100,AAPL,-0.025381240842794806,-1.5227741443391427,False,False,-4
2024-03-05,169.54246434952904,170.81333665210278,168.41059323161204,168.9070281982422,95132400,AAPL,-0.02844104134493819,-1.7021719014494012,False,False,-5
2024-03-06,169.84035496658896,170.01907946057096,167.47731930724007,167.9141845703125,68587700,AAPL,-0.005878048051170537,-0.37929141046305054,False,False,-6
2024-03-07,167.9439531253601,169.51268953107953,167.28867044448495,167.79502868652344,71765100,AAPL,-0.0007096236931619648,-0.07626389707737019,False,False,-7
2024-03-08,167.7950495135339,172.46153602621885,167.73547973060533,169.51271057128906,76267000,AAPL,0.010236786502028083,0.5655300486554812,False,False,1
2024-03-11,171.70695829072324,173.13669366515666,170.82330450374639,171.518310546875,60139500,AAPL,0.0118315610010995,0.6590325394321302,False,False,2
2024-03-12,171.91544162555573,172.7891721100731,169.79070034274764,171.994873046875,59825400,AAPL,0.002778493435951601,0.12824629535592866,False,False,3
2024-03-13,171.53817270319811,171.9551763303205,169.54249409126064,169.9098663330078,52488700,AAPL,-0.012122493403038503,-0.7454066162543977,False,False,-1
2024-03-14,171.67717059661035,173.06718266017282,170.82330171470906,171.7665252685547,72913500,AAPL,0.010927316792233688,0.6060162127674237,False,False,1
2024-03-15,169.94954753501827,171.3892059326172,169.07581713096124,171.3892059326172,121752700,AAPL,-0.002196698893149107,-0.1634519197426077,False,False,-1
2024-03-18,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,75604200,AAPL,0.006372503675383001,0.3389650580771078,False,False,1
2024-03-19,173.09698537547163,175.35080494990183,171.79632784991836,174.8245849609375,55215200,AAPL,0.013585238160113366,0.7618515790401692,False,False,2
2024-03-20,174.46712406809783,177.39608764648438,173.84161109695287,177.39608764648438,53423100,AAPL,0.014709044989990705,0.8277409808374295,False,False,3
2024-03-21,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300,AAPL,-0.040857469961284476,-2.4301538216862957,False,True,-1
2024-03-22,170.53535433298114,171.8161651814705,168.84747827799018,171.05165100097656,71160100,AAPL,0.005310188624557677,0.2766809525189073,False,False,1
2024-03-25,169.35386403283357,170.71409125238694,168.24183919385965,169.63186645507812,54288300,AAPL,-0.008300326466245789,-0.521310903059607,False,False,-1
2024-03-26,168.78791039294236,170.19778406175462,168.37090678526505,168.49998474121094,57388400,AAPL,-0.006672577137308844,-0.4258750801866907,False,False,-2
2024-03-27,169.19497814129184,172.3622358242069,168.8971141151568,172.0742950439453,60273300,AAPL,0.021212525972770457,1.2090435856649762,False,False,1
2024-03-28,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700,AAPL,-0.010559045481797091,-0.6537408196663749,False,False,-1
2024-04-01,169.96943620832081,170.02900599080004,168.2716216576847,168.8177032470703,46240500,AAPL,-0.008455737442222944,-0.5304227325730304,False,False,-2
2024-04-02,167.87446369081778,168.13260444031488,167.0305181193942,167.63616943359375,49329500,AAPL,-0.006998873878454215,-0.4450060344671613,False,False,-3
2024-04-03,167.58654549603682,169.4630694684258,167.37805124910258,168.44041442871094,47691700,AAPL,0.004797562470167049,0.24662540403811087,False,False,1
2024-04-04,169.0758380772312,170.69422114433502,167.6163330078125,167.6163330078125,53704400,AAPL,-0.004892421000586067,-0.3215035638050113,False,False,-1
2024-04-05,168.3808338913719,169.17513298848516,167.74539764368038,168.37091064453125,42104800,AAPL,0.00450181449014031,0.22928554013210767,False,False,1
2024-04-08,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500,AAPL,-0.006663551547548385,-0.42534590498115377,False,False,-1
2024-04-09,167.49716574379335,168.86733118994096,167.14967033425899,168.4602508544922,42373800,AAPL,0.00724242730567437,0.3899691506714335,False,False,1
2024-04-10,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,49709300,AAPL,-0.01113918927817592,-0.6877549639868582,False,False,-1
2024-04-11,167.13973556457645,174.20898041040104,166.96102623293754,173.79196166992188,91070300,AAPL,0.04327085840073752,2.502335537345406,False,True,1
2024-04-12,173.0175330436537,177.0883063929916,172.96790166012116,175.2912139892578,101670900,AAPL,0.008626706925510375,0.4711302129165247,False,False,2
2024-04-15,174.10967059769038,175.37061964403054,171.27006200710903,171.45870971679688,73531800,AAPL,-0.02186364156674614,-1.3165353976974086,False,False,-1
2024-04-16,170.52544539032877,172.52110890421707,167.0702615685236,168.17234802246094,73711200,AAPL,-0.01916707351737401,-1.1584341556021567,False,False,-2
2024-04-17,168.40070660473845,169.43328489386477,166.80218505859375,166.80218505859375,50901200,AAPL,-0.00814737369120988,-0.5123431991959039,False,False,-3
2024-04-18,166.83193043348257,167.43758168700796,165.36248720279517,165.84898376464844,43122900,AAPL,-0.005714561194809731,-0.369706087718123,False,False,-4
2024-04-19,165.02495745131748,165.21359005742565,162.91013914340203,163.82357788085938,68149400,AAPL,-0.012212350282852835,-0.7506749736810747,False,False,-5
2024-04-22,164.33985172403135,166.06743588145892,163.59519920100377,164.65756225585938,48116400,AAPL,0.005090746922927769,0.2638149669550487,False,False,1
2024-04-23,164.17108536017497,165.85896158515186,163.744143317683,165.71002197265625,49537800,AAPL,0.006391809172793916,0.34009694982396843,False,False,2
2024-04-24,165.35258209827205,168.09291330855643,165.0249482926904,167.81491088867188,48251800,AAPL,0.012702242694548449,0.7100810776790802,False,False,3
2024-04-25,168.32127707377066,169.39357866495865,166.95111140447554,168.6787109375,50558300,AAPL,0.00514733788704369,0.2671329257657593,False,False,4
2024-04-26,168.66877724193844,170.11835910227322,167.97375605274175,168.09291076660156,44838400,AAPL,-0.003472875549277221,-0.23827484680124406,False,False,-1
2024-04-29,172.1338767566388,174.7749147415349,171.86581274952138,172.26295471191406,68169400,AAPL,0.02480797034386928,1.4198464323008928,False,False,1
2024-04-30,172.09414938579766,173.74231713050509,168.78789065093028,169.11553955078125,65934800,AAPL,-0.018270992543907294,-1.1058964438407206,False,False,-1
2024-05-01,168.37091318228207,171.47860143970507,167.90426302381934,168.09291076660156,50383100,AAPL,-0.006046923818450289,-0.3891926879675935,False,False,-2
2024-05-02,171.2800137361139,172.18352915382397,169.67156903864844,171.7963104248047,94214900,AAPL,0.022031861077980386,1.2570816456932017,False,False,1
2024-05-03,185.31919936550048,185.66670996286234,181.35765733555206,182.07252502441406,163224100,AAPL,0.059816270641663616,3.4724019990011685,True,True,2
2024-05-06,181.04986495546194,182.88666551151155,179.1336178251023,180.4144287109375,78569700,AAPL,-0.009106790347715665,-0.5685943162836988,False,False,-1
2024-05-07,182.14201921219635,183.5816778461448,180.02721617336002,181.09950256347656,77305800,AAPL,0.0037972231901513,0.18797497141728933,False,False,1
2024-05-08,181.5462890620128,181.76472167822584,180.1562619452029,181.43707275390625,45057100,AAPL,0.001864003962746219,0.0746292833059386,False,False,2
2024-05-09,181.25836496086742,183.34339825305352,180.81157644111198,183.25404357910156,48983000,AAPL,0.010014330575426333,0.5524873374524851,False,False,3
2024-05-10,183.83065525294157,184.01955884653998,181.07668601424152,181.99136352539062,50759500,AAPL,-0.006890325741521264,-0.4386417985339272,False,False,-1
2024-05-13,184.36757450229416,186.01797810895252,183.55230940603695,185.2027130126953,72044800,AAPL,0.01764561474290316,0.9999136525202037,False,False,1
2024-05-14,186.4255779791011,187.21101770983566,185.2126323262415,186.34603881835938,52393600,AAPL,0.006173375038980522,0.3272900385057322,False,False,2
2024-05-15,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000,AAPL,0.012217935677371061,0.6816858955181776,False,False,3
2024-05-16,189.36847263644847,189.99483406684226,188.56315946625315,188.7421112060547,52845200,AAPL,0.0006325241166504902,0.0024269543758979576,False,False,4
2024-05-17,188.4140082479681,189.70649303935699,188.08591490450098,188.7719268798828,41282900,AAPL,0.00015797043721521575,-0.025396384321991913,False,False,5
2024-05-20,188.23504809883084,190.81006568993442,187.91689147556073,189.93515014648438,44361300,AAPL,0.006162056434067864,0.3266264225825615,False,False,6
2024-05-21,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400,AAPL,0.006857311334965255,0.36738959317278,False,False,7
2024-05-22,191.15806201805708,191.7048842739564,189.1696284842733,189.7959747314453,34648500,AAPL,-0.007538370664138316,-0.4766370225829304,False,False,-1
2024-05-23,189.87550428926582,189.89539287135,185.55067067436462,185.79922485351562,51005900,AAPL,-0.021058138264443915,-1.2693083037490613,False,False,-2
2024-05-24,187.72800676525614,189.47782271626807,186.9525037733123,188.88128662109375,36327000,AAPL,0.016588130386485878,0.937912773185896,False,False,1
2024-05-28,190.40243380522858,191.88382214222983,188.00638309980087,188.8912353515625,52280100,AAPL,5.267186944091229e-05,-0.031570096259224405,False,False,2
2024-05-29,188.5134387924459,191.13817040866115,188.41401104911338,189.1894989013672,53068000,AAPL,0.0015790227071657004,0.05792067827309497,False,False,3
2024-05-30,189.6567821553814,191.06856812279528,189.52754429358754,190.1837158203125,49889100,AAPL,0.005255137968644075,0.2734533028105584,False,False,4
2024-05-31,190.33284000805318,191.4563096895504,188.81168973037515,191.13815307617188,75158300,AAPL,0.005018501461824032,0.25957917652546747,False,False,5
2024-06-03,191.784412862338,193.8623374845637,191.4066207978332,192.9078826904297,50080500,AAPL,0.009258902975548544,0.5081962090007026,False,False,6
2024-06-04,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,47471400,AAPL,0.0016492107399450617,0.06203584056808066,False,False,7
2024-06-05,194.26993008901428,195.76125508510356,193.74299647070612,194.73721313476562,54156800,AAPL,0.00782081329603801,0.42388023387523976,False,False,8
2024-06-06,194.55826398135935,195.36357706257476,193.04705038431933,193.35525512695312,41181800,AAPL,-0.0070965276002801225,-0.45073152495478136,False,False,-1
2024-06-07,193.5242766218339,195.80104138427978,193.0172315608974,195.75132751464844,53103900,AAPL,0.012392072747762217,0.6918956460676141,False,False,1
2024-06-10,195.76126603853862,196.15896182874013,191.03873662001607,192.0031280517578,97010200,AAPL,-0.01914776012239372,-1.1573018008165352,False,False,-1
2024-06-11,192.53005531977516,205.9619324668351,192.51018190883102,205.9519805908203,172373300,AAPL,0.07264909004660769,4.2247971362120085,True,True,1
2024-06-12,206.17072098738436,218.92652361101457,205.7034379048798,211.8377685546875,198134300,AAPL,0.028578447980847077,1.640911573912046,False,False,2
2024-06-13,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128906,97862700,AAPL,0.005491104228192656,0.2872881321358884,False,False,3
2024-06-14,212.61325905037393,213.92561727783075,210.07800329190465,211.26112365722656,70122700,AAPL,-0.008168357100995394,-0.5135734678521152,False,False,-1
2024-06-17,212.13602802573277,217.6837594401996,211.4897931914233,215.4169464111328,93728300,AAPL,0.019671497916716074,1.118692277889688,False,False,1
2024-06-18,216.33160783720555,217.36560169939582,211.76815683093403,213.05068969726562,79943300,AAPL,-0.010984543014322945,-0.6786879699585643,False,False,-1
2024-06-20,212.6927826496957,213.00100258632773,207.64217489543017,208.4673614501953,86172500,AAPL,-0.0215128533664124,-1.2959684959283115,False,False,-2
2024-06-21,209.17327704334386,210.66460227969185,205.91224707350656,206.29005432128906,241805100,AAPL,-0.010444355000034045,-0.6470164547361212,False,False,-3
