,Date,AAPL,GOOGL,JPM,MSFT,TSLA,SMA_20,SMA_50,Buy,Sell
89,2022-05-11,144.02333068847656,112.8243408203125,108.31969451904297,253.09780883789062,244.6666717529297,157.6835838317871,161.5178192138672,,
90,2022-05-12,140.14993286132812,112.07103729248047,108.22799682617188,248.0465545654297,242.6666717529297,156.3274055480957,161.05073822021484,,
91,2022-05-13,144.6230010986328,115.25557708740234,109.19073486328125,253.65150451660156,256.5299987792969,155.4456932067871,160.6795977783203,,
92,2022-05-16,143.0795440673828,113.66107177734375,108.42971801757812,254.02069091796875,241.4566650390625,154.4976058959961,160.337666015625,,
93,2022-05-17,146.7169952392578,115.67517852783203,112.02388000488281,259.18853759765625,253.8699951171875,153.6170280456543,160.14446197509767,,
94,2022-05-18,138.43934631347656,111.13301086425781,110.10758972167969,247.38772583007812,236.60333251953125,152.3309127807617,159.82222320556642,,
95,2022-05-19,135.02801513671875,109.62789154052734,108.4755630493164,246.47250366210938,236.47332763671875,150.9139877319336,159.32357971191405,,
96,2022-05-20,135.263916015625,108.16200256347656,107.586181640625,245.90777587890625,221.3000030517578,149.73610916137696,158.91662841796875,,
97,2022-05-23,140.69064331054688,110.72431945800781,114.24271392822266,253.78469848632812,224.96665954589844,148.77606658935548,158.69262145996095,,
98,2022-05-24,137.9871063232422,105.2441177368164,115.85640716552734,252.7818145751953,209.3866729736328,147.97927017211913,158.49523498535157,,
99,2022-05-25,138.14442443847656,105.08026123046875,116.66326141357422,255.60543823242188,219.60000610351562,147.2016288757324,158.2132354736328,,
100,2022-05-26,141.34927368164062,107.05414581298828,118.68038940429688,258.8963928222656,235.91000366210938,146.23721618652343,157.90698425292967,,
101,2022-05-27,147.11021423339844,111.54714965820312,120.35826110839844,266.0431213378906,253.2100067138672,145.85485610961913,157.6957293701172,147.11021423339844,
102,2022-05-31,146.3237762451172,112.98274993896484,121.23846435546875,264.709228515625,252.75332641601562,145.4179573059082,157.40277893066406,,
103,2022-06-01,146.19595336914062,113.11186218261719,119.1113052368164,265.2446594238281,246.7899932861328,144.9000617980957,157.07978576660156,,
104,2022-06-02,148.6537322998047,116.81680297851562,121.02759552001953,267.3477783203125,258.3333435058594,144.1840560913086,156.73841033935548,,
105,2022-06-03,142.92222595214844,113.75640869140625,119.34054565429688,262.90789794921875,234.51666259765625,143.6354881286621,156.25511505126954,,142.92222595214844
106,2022-06-06,143.6693878173828,116.02030181884766,118.94625854492188,261.6712951660156,238.27999877929688,143.08790283203126,155.71097930908203,143.6693878173828,
107,2022-06-07,146.19595336914062,116.34703826904297,119.25802612304688,265.3225402832031,238.8866729736328,142.92323379516603,155.20461395263672,,
108,2022-06-08,145.45863342285156,116.39124298095703,117.36009216308594,263.2876892089844,241.86666870117188,142.60127029418945,154.66622436523437,,
109,2022-06-09,140.22857666015625,114.04888916015625,114.89369201660156,257.815673828125,239.7066650390625,142.41153259277343,153.9572674560547,,140.22857666015625
110,2022-06-10,134.8117218017578,110.40006256103516,109.61248779296875,246.3264617919922,232.22999572753906,142.1446220397949,153.16333587646486,,
111,2022-06-13,129.65049743652344,105.6637191772461,106.3484115600586,235.87904357910156,215.73666381835938,141.39599685668946,152.32822052001953,,
112,2022-06-14,130.51559448242188,105.9845199584961,104.5788345336914,238.05030822753906,220.88999938964844,140.7677993774414,151.51629669189452,,
113,2022-06-15,133.14044189453125,109.01263427734375,105.81661987304688,245.12881469726562,233.0,140.08897171020507,150.67578552246093,,
114,2022-06-16,127.86125946044922,105.30718231201172,104.00120544433594,238.51766967773438,213.10000610351562,139.5600673675537,149.7960511779785,,
115,2022-06-17,129.3358917236328,106.40959167480469,103.63446044921875,241.12705993652344,216.75999450683594,139.2754611968994,149.00922348022462,,
116,2022-06-21,133.57302856445312,110.77993774414062,106.20170593261719,247.0566864013672,237.0366668701172,139.19091682434083,148.30105239868163,,
117,2022-06-22,133.06182861328125,110.72383117675781,105.6057357788086,246.4627685546875,236.086669921875,138.80947608947753,147.62290481567382,,
118,2022-06-23,135.93243408203125,111.47315216064453,104.45047760009766,252.04183959960938,235.07000732421875,138.70674247741698,147.0873762512207,,
119,2022-06-24,139.26513671875,117.16690063476562,107.56785583496094,260.6490478515625,245.7066650390625,138.76277809143068,146.58100326538087,139.26513671875,
120,2022-06-27,139.26513671875,115.0400619506836,106.70598602294922,257.91302490234375,244.9199981689453,138.65857124328613,146.02083602905273,,
121,2022-06-28,135.11648559570312,111.2402572631836,106.19254302978516,249.72451782226562,232.663330078125,138.05888481140136,145.4780207824707,,135.11648559570312
122,2022-06-29,136.876220703125,110.93635559082031,105.71575927734375,253.40501403808594,228.49000549316406,137.58650703430175,144.97471939086915,,
123,2022-06-30,134.40866088867188,108.21661376953125,103.24935913085938,250.06527709960938,224.47332763671875,136.99714241027831,144.3763215637207,,
124,2022-07-01,136.58128356933594,107.99266815185547,104.56969451904297,252.7428436279297,227.26333618164062,136.39351997375488,143.82471420288087,136.58128356933594,
125,2022-07-05,139.1668243408203,112.48716735839844,104.17193603515625,255.92674255371094,233.06666564941406,136.20574989318848,143.34072036743163,,
126,2022-07-06,140.50384521484375,113.78719329833984,103.49667358398438,259.1982421875,231.73333740234375,136.04747276306153,142.97436752319337,,
127,2022-07-07,143.8758544921875,117.96934509277344,106.11439514160156,261.3305969238281,244.5433349609375,135.93146781921388,142.6540547180176,,
128,2022-07-08,144.55416870117188,118.53595733642578,105.78138732910156,260.6100769042969,250.76333618164062,135.8862445831299,142.46667739868164,,
129,2022-07-11,142.42083740234375,114.8841323852539,104.3939208984375,257.5430603027344,234.3433380126953,135.99585762023926,142.24114913940429,,
130,2022-07-12,143.39414978027344,113.2394790649414,104.49566650390625,246.988525390625,233.07000732421875,136.42497901916505,141.89628158569337,,
131,2022-07-13,143.0303955078125,110.59073638916016,103.51519012451172,246.06353759765625,237.0399932861328,137.0939739227295,141.6617411804199,,
132,2022-07-14,145.9600372314453,109.61149597167969,99.89849090576172,247.38772583007812,238.31333923339844,137.86619606018067,141.4797068786621,,
133,2022-07-15,147.6312713623047,111.0118408203125,104.4771728515625,249.9582061767578,240.06666564941406,138.59073753356932,141.3012550354004,,
134,2022-07-18,144.58367919921875,108.28314971923828,103.40419006347656,247.55328369140625,240.54666137695312,139.4268585205078,140.93345169067382,,
135,2022-07-19,148.44720458984375,113.0304183959961,105.96639251708984,252.6942138671875,245.52999877929688,140.38242416381837,140.82452407836914,,
136,2022-07-20,150.45274353027344,113.11981201171875,105.9478988647461,255.36199951171875,247.5,141.22640991210938,140.74115707397462,,
137,2022-07-21,152.7237091064453,113.5567855834961,106.66936492919922,257.86431884765625,271.7066650390625,142.2095039367676,140.8058445739746,,
138,2022-07-22,151.48500061035156,107.16089630126953,106.15140533447266,253.50230407714844,272.24334716796875,142.98713226318358,140.797586517334,,
139,2022-07-25,150.36428833007812,106.77357482910156,106.57688903808594,252.01260375976562,268.4333190917969,143.54208984375,140.924405670166,,
140,2022-07-26,149.03712463378906,104.30061340332031,104.91191864013672,245.26510620117188,258.8599853515625,144.03068923950195,141.10214950561524,,
141,2022-07-27,154.1393585205078,112.28556060791016,106.59538269042969,261.6615905761719,274.82000732421875,144.9818328857422,141.29247665405273,,
142,2022-07-28,154.6898956298828,113.43760681152344,106.19764709472656,269.12957763671875,280.8999938964844,145.87251663208008,141.52468368530273,,
143,2022-07-29,159.76263427734375,115.52322387695312,106.70638275146484,273.3455505371094,297.1499938964844,147.14021530151368,141.78559646606445,,
144,2022-08-01,158.77957153320312,114.07322692871094,105.64265441894531,270.68743896484375,297.27667236328125,148.25012969970703,142.19240097045898,,
145,2022-08-02,157.30491638183594,114.34137725830078,103.99618530273438,267.58148193359375,300.586669921875,149.15703430175782,142.63793899536134,,
146,2022-08-03,163.3214569091797,117.27117919921875,105.08766174316406,275.02996826171875,307.39666748046875,150.29791488647462,143.19908981323243,,
147,2022-08-04,163.00686645507812,117.38042449951172,103.9314193725586,276.17889404296875,308.6333312988281,151.25446548461915,143.64541427612303,,
148,2022-08-05,162.78045654296875,116.66534423828125,107.0763931274414,275.4584045410156,288.1700134277344,152.165779876709,144.14128128051757,,
149,2022-08-08,162.30789184570312,116.49652099609375,105.77216339111328,272.9366455078125,290.42333984375,153.16013259887694,144.62455062866212,,
150,2022-08-09,162.35714721679688,115.83110046386719,106.72488403320312,274.8644104003906,283.3333435058594,154.10828247070313,145.04470809936524,,
151,2022-08-10,166.6099853515625,118.88007354736328,109.50908660888672,281.5437927246094,294.3566589355469,155.28726196289062,145.43470352172852,,
152,2022-08-11,165.87164306640625,118.02596282958984,111.12781524658203,279.4600830078125,286.6300048828125,156.28284225463867,145.8256608581543,,
153,2022-08-12,169.425537109375,120.84651184082031,112.96855163574219,284.2213439941406,300.0299987792969,157.3725555419922,146.290252532959,,
154,2022-08-15,170.4986114501953,121.2437744140625,113.27378845214844,285.7402648925781,309.32000732421875,158.668302154541,146.7271501159668,,
155,2022-08-16,170.34109497070312,120.86636352539062,114.35601806640625,285.0002136230469,306.5633239746094,159.76299667358398,147.2755274963379,,
156,2022-08-17,171.83749389648438,118.7311019897461,113.3940200805664,284.2488708496094,303.9966735839844,160.83223419189454,147.83888961791993,,
157,2022-08-18,171.4436798095703,119.34684753417969,112.51528930664062,283.1268615722656,302.8699951171875,161.7682327270508,148.34384414672851,,
158,2022-08-19,168.85458374023438,116.40711975097656,109.73109436035156,279.2043762207031,296.6666564941406,162.63671188354493,148.81176315307619,,
159,2022-08-22,164.96595764160156,113.45747375488281,107.9181137084961,271.00830078125,289.913330078125,163.3667953491211,149.30651077270508,,
160,2022-08-23,164.6312255859375,113.08007049560547,106.85437774658203,269.7301025390625,296.4533386230469,164.14650039672853,149.90290084838867,,
161,2022-08-24,164.92657470703125,112.91124725341797,107.11339569091797,269.0958557128906,297.0966796875,164.68586120605468,150.60842239379883,,
162,2022-08-25,167.38775634765625,115.8509750366211,109.65709686279297,272.08160400390625,296.07000732421875,165.32075424194335,151.34586563110352,,
163,2022-08-26,161.07730102539062,109.58418273925781,106.06813049316406,261.58282470703125,288.0899963378906,165.3864875793457,151.90460281372071,,161.07730102539062
164,2022-08-29,158.87216186523438,108.67048645019531,105.80914306640625,258.7922058105469,284.82000732421875,165.39111709594727,152.5248208618164,,
165,2022-08-30,156.4405517578125,108.19377899169922,105.8276596069336,256.5870666503906,277.70001220703125,165.3478988647461,153.0669140625,,
166,2022-08-31,154.7767791748047,107.47871398925781,105.19865417480469,255.12353515625,275.6099853515625,164.92066497802733,153.49098907470704,,
167,2022-09-01,155.50527954101562,108.98828887939453,105.92015075683594,254.0794219970703,277.1600036621094,164.54558563232422,153.9398580932617,,
168,2022-09-02,153.388671875,107.11124420166016,105.1801528930664,249.8447723388672,270.2099914550781,164.07599639892578,154.28898284912108,,
169,2022-09-06,152.12860107421875,106.078369140625,105.20790100097656,247.1029815673828,274.4200134277344,163.56703186035156,154.54625213623046,,
170,2022-09-07,153.53636169433594,108.70027923583984,107.20587921142578,251.82550048828125,283.70001220703125,163.12599258422853,154.83167663574218,,
171,2022-09-08,152.05970764160156,107.63760375976562,109.70333862304688,252.24510192871094,289.260009765625,162.39847869873046,155.17054107666016,,
172,2022-09-09,154.92446899414062,109.8920669555664,110.23058319091797,258.0408935546875,299.67999267578125,161.8511199951172,155.53150604248046,,
173,2022-09-12,160.89028930664062,110.10062408447266,111.5348129272461,260.1777038574219,304.4200134277344,161.42435760498046,156.06113861083983,,
174,2022-09-13,151.44931030273438,103.60542297363281,107.65911865234375,245.8735809326172,292.1300048828125,160.4718925476074,156.3584991455078,,
175,2022-09-14,152.89646911621094,104.28076171875,107.40937042236328,246.09799194335938,302.6099853515625,159.59966125488282,156.63309204101563,,
176,2022-09-15,150.00216674804688,102.205078125,109.0280990600586,239.4240264892578,303.75,158.50789489746094,156.8230584716797,,
177,2022-09-16,148.3581085205078,102.09584045410156,108.29736328125,238.799560546875,303.3500061035156,157.3536163330078,156.9127035522461,,
178,2022-09-19,152.079345703125,102.36398315429688,109.29635620117188,238.5848846435547,309.07000732421875,156.51485443115234,157.06320709228515,,
179,2022-09-20,154.46176147460938,100.44721221923828,107.14112854003906,236.5651397705078,308.7300109863281,155.98964462280273,157.30402557373046,,
180,2022-09-21,151.3311767578125,98.5999526977539,104.05167388916016,233.1500701904297,300.79998779296875,155.32464218139648,157.46276611328125,,
181,2022-09-22,150.36639404296875,99.45404815673828,102.86769104003906,235.13079833984375,288.5899963378906,154.59663314819335,157.60948608398436,,
182,2022-09-23,148.09228515625,98.06363677978516,100.95297241210938,232.1450653076172,275.3299865722656,153.63185958862306,157.65213104248048,,
183,2022-09-26,148.42701721191406,97.49755859375,98.77925872802734,231.68649291992188,276.010009765625,152.9993453979492,157.66804595947266,,
184,2022-09-27,149.40164184570312,96.83213806152344,97.9097671508789,230.67173767089844,282.94000244140625,152.52581939697265,157.76440521240235,,
185,2022-09-28,147.51145935058594,99.36468505859375,99.88923645019531,235.2186737060547,287.80999755859375,152.07936477661133,157.7456903076172,,
186,2022-09-29,140.2658233642578,96.75267791748047,98.1965103149414,231.7352752685547,268.2099914550781,151.35381698608398,157.54195190429687,,
187,2022-09-30,136.05235290527344,94.99481964111328,96.66104125976562,227.24693298339844,265.25,150.38117065429688,157.20852478027345,,
188,2022-10-03,140.23629760742188,97.96432495117188,99.64875793457031,234.8966522216797,242.39999389648438,149.72355194091796,156.98355072021485,,
189,2022-10-04,143.82960510253906,100.94378662109375,104.31067657470703,242.83905029296875,249.44000244140625,149.308602142334,156.85285705566406,,
190,2022-10-05,144.1249542236328,100.73521423339844,103.02278137207031,243.15127563476562,240.80999755859375,148.83803176879883,156.75461364746093,,
191,2022-10-06,143.16998291015625,100.72529602050781,100.92293548583984,240.7998046875,238.1300048828125,148.39354553222657,156.5352261352539,,
192,2022-10-07,137.91297912597656,98.00405883789062,98.9071044921875,228.55441284179688,223.07000732421875,147.54297103881837,156.19968780517578,,
193,2022-10-10,138.2378692626953,97.1896743774414,97.98316192626953,223.68553161621094,222.9600067138672,146.41035003662108,155.76919250488282,,
194,2022-10-11,136.82025146484375,96.51433563232422,95.1553726196289,219.93873596191406,216.5,145.67889709472655,155.33000610351561,,
195,2022-10-12,136.19020080566406,96.8917236328125,96.69525909423828,220.27047729492188,217.24000549316406,144.8435836791992,154.9077117919922,,
196,2022-10-13,140.76791381835938,98.38146209716797,102.07084655761719,228.55441284179688,221.72000122070312,144.38187103271486,154.45664093017578,,
197,2022-10-14,136.2295684814453,95.89857482910156,103.76939392089844,223.01229858398438,204.99000549316406,143.77544403076172,153.92109497070314,,
198,2022-10-17,140.19691467285156,99.28521728515625,108.12772369384766,231.7645721435547,219.35000610351562,143.18132247924805,153.46942413330078,,
199,2022-10-18,141.51611328125,100.07974243164062,110.9088363647461,232.71099853515625,220.19000244140625,142.53404006958007,153.05358856201173,,
200,2022-10-19,141.62437438964844,98.94754028320312,108.73433685302734,230.74002075195312,222.0399932861328,142.04869995117187,152.63893310546874,,
201,2022-10-20,141.16171264648438,99.28521728515625,108.37969970703125,230.41802978515625,207.27999877929688,141.58846588134764,152.1299676513672,,
202,2022-10-21,144.9814453125,100.437255859375,114.07260131835938,236.24313354492188,214.44000244140625,141.43292388916015,151.71216369628905,144.9814453125,
203,2022-10-24,147.12754821777344,101.8177490234375,114.21257019042969,241.24864196777344,211.25,141.36795043945312,151.26620391845702,,
204,2022-10-25,149.9726104736328,103.76433563232422,114.51121520996094,244.57583618164062,222.4199981689453,141.3964988708496,150.85568389892578,,
205,2022-10-26,147.02906799316406,94.27973937988281,115.8271255493164,225.70529174804688,224.63999938964844,141.37237930297852,150.389443359375,,
206,2022-10-27,142.54978942871094,91.58831024169922,116.28443145751953,221.24620056152344,225.08999633789062,141.48657760620117,149.80368927001953,,
207,2022-10-28,153.31979370117188,95.63043212890625,117.6656494140625,230.14483642578125,228.52000427246094,142.3499496459961,149.44121154785157,,
208,2022-10-31,150.95709228515625,93.86262512207031,117.47898864746094,226.49562072753906,227.5399932861328,142.8859893798828,149.08326171875,,
209,2022-11-01,148.3088836669922,89.85030364990234,119.59749603271484,222.63172912597656,227.82000732421875,143.10995330810547,148.75012023925783,,
210,2022-11-02,142.77621459960938,86.37427520751953,118.49624633789062,214.75759887695312,214.97999572753906,143.0425163269043,148.31302001953125,,142.77621459960938
211,2022-11-03,136.7217559814453,82.8585205078125,118.71090698242188,209.0496063232422,215.30999755859375,142.72010498046876,147.74892364501954,,
212,2022-11-04,136.45556640625,85.98694610595703,121.9586410522461,216.0163116455078,207.47000122070312,142.64723434448243,147.1302798461914,,
