Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,
2022-05-12,140.14990234375,248.04653930664062,242.6666717529297,143.728364519164,252.4469720202094,253.22000122070312,136.45347366831103,242.8689850591768,226.6666717529297,140.35635871962023,250.31960756483633,233.6666717529297,182602000,51033800,140313000
2022-05-13,144.62301635742188,253.6514892578125,256.5299987792969,145.59628520412005,255.51658681620228,262.45001220703125,140.6906387962122,248.04653240392523,250.52333068847656,142.1456142936274,249.98932877341792,257.82666015625,113990900,34925100,92150700
2022-05-16,143.0795440673828,254.0206298828125,241.4566650390625,145.02608166695018,258.21707723117356,256.586669921875,141.7425351609862,248.46423098027537,239.69667053222656,143.08938461134267,252.52466835085852,255.72000122070312,86643800,32550900,86098500
2022-05-17,146.7169952392578,259.18853759765625,253.8699951171875,147.23803400578663,260.6553290764096,254.82666015625,144.20026129048028,254.9532250048792,242.9499969482422,146.3434146138869,258.49882336445273,249.1199951171875,78336300,28828800,80236200
2022-05-18,138.43936157226562,247.38772583007812,236.60333251953125,144.86879239266452,256.656980355756,253.5,137.53490151723796,246.1122326211362,233.60333251953125,144.36741964547258,256.0727779613794,248.17333984375,109742900,31356000,87811800
2022-05-19,135.0279998779297,246.4724884033203,236.47332763671875,139.26513365262397,250.8831853898143,244.6666717529297,134.29067919785544,245.24568117323753,231.3699951171875,137.51522710531395,247.21246524508516,235.6666717529297,136095600,32692300,90296700
2022-05-20,135.26394653320312,245.90774536132812,221.3000030517578,138.32137052821327,251.73024707616423,240.52667236328125,130.36814092411527,239.94894659890429,211.0,136.73858804203445,250.4644703309738,237.99667358398438,137426100,39199300,144973200
2022-05-23,140.69061279296875,253.78466796875,224.96665954589844,140.8380709239281,254.6122855471252,226.65333557128906,135.32291181364158,246.75483618115436,212.68666076660156,135.46054440281267,248.7605898013846,218.33999633789062,117726300,33175400,88903500
2022-05-24,137.9871368408203,252.78182983398438,209.3866729736328,139.56991949662205,254.44678159865882,217.97332763671875,135.00836187381935,246.8230300751314,206.85667419433594,138.4295263407137,251.09741554890482,217.8433380126953,104132700,29043900,89092500
2022-05-25,138.1444091796875,255.60548400878906,219.60000610351562,139.39292808535322,257.6112233621983,223.10667419433594,136.00125589921703,250.3574664854596,207.6699981689453,136.08973078213927,251.34087363843926,207.9499969482422,92482700,28547900,92139300
2022-05-26,141.34925842285156,258.8964538574219,235.91000366210938,141.89978867947883,260.07457534711045,239.55667114257812,134.82151466416863,254.54418800054896,217.8866729736328,135.0672881716504,255.36205967458054,220.47332763671875,90601500,25002100,106003200
2022-05-27,147.1102294921875,266.0430603027344,253.2100067138672,147.1495466635664,266.1404323228601,253.26666259765625,142.80427168601537,260.5126742393116,240.17666625976562,142.93207874444667,261.40845522519186,241.0833282470703,90978500,26910800,89295000
2022-05-31,146.32376098632812,264.7091369628906,252.75332641601562,148.11299992246586,267.53274712702495,259.6000061035156,144.35757226573517,261.846572049841,244.7433319091797,146.54988348979353,265.3517566080413,257.9466552734375,103718400,37827700,101914500
2022-06-01,146.19595336914062,265.24468994140625,246.7899932861328,149.17472776391935,270.37587169394226,257.32666015625,145.18335248498283,262.9273724680771,243.63999938964844,147.36582293275725,267.9514657945236,251.72000122070312,74286600,25292200,77247900
2022-06-02,148.6536865234375,267.3477478027344,258.3333435058594,148.71266977766248,267.41591118453516,264.2099914550781,144.377220582194,254.7096506560201,242.06666564941406,145.33082319437173,257.48458965470934,244.1566619873047,72348100,44008200,93473100
2022-06-03,142.9222412109375,262.9078369140625,234.51666259765625,145.46845161750497,266.24751551202553,247.79666137695312,142.01779633681872,261.34025753674024,233.4166717529297,144.4165336112239,263.1902068212331,243.22666931152344,88570300,28059000,112393800
2022-06-06,143.66941833496094,261.6714172363281,238.27999877929688,146.05834558258064,266.9583898095544,244.86666870117188,142.45037585050028,260.18171696117105,234.35000610351562,144.54437177114056,264.89423305849004,244.35333251953125,71598400,22400300,84204600
2022-06-07,146.19595336914062,265.32257080078125,238.8866729736328,146.48104410293644,265.9359818654596,239.99667358398438,141.66388825021798,258.9353582624585,230.0933380126953,141.9096618141491,259.6169327151611,234.0,67808200,22860700,72808500
2022-06-08,145.45863342285156,263.28759765625,241.86666870117188,147.33633206027957,265.8093753438602,249.9633331298828,144.9670862924701,262.5086512555536,239.17666625976562,146.06814706425965,264.5533447009521,240.086669921875,53950200,17372300,76210500
2022-06-09,140.2285919189453,257.815673828125,239.7066650390625,145.44882105467732,265.52705139070684,255.54666137695312,140.12045092928022,257.65988452101186,239.32666015625,144.59353368240036,260.72691036326086,249.33999633789062,69473000,26439700,96491400
2022-06-10,134.81167602539062,246.32644653320312,232.22999572753906,138.38029680672565,253.71651344444265,239.5,134.74285224958714,245.87855603655115,227.913330078125,137.90841591844108,253.71651344444265,235.1566619873047,91437900,31422800,97536600
2022-06-13,129.6504669189453,235.8790283203125,215.73666381835938,132.9143318379119,242.46098395106958,226.63333129882812,129.21790307407372,235.16826019187917,214.68333435058594,130.62372056907952,238.65396716967854,223.1666717529297,122207100,46135800,102767400
2022-06-14,130.51560974121094,238.05030822753906,220.88999938964844,131.6265112355856,239.26738409403188,226.3300018310547,129.2572500842336,235.14878866486436,211.73666381835938,130.8793648770148,237.4368972366241,218.2866668701172,84784300,28651500,97988700
2022-06-15,133.14044189453125,245.12884521484375,233.0,135.0181554391388,248.57561287293495,235.663330078125,129.92573462276167,239.92949994824272,218.14999389648438,132.01971509318932,241.76971832268623,220.9166717529297,91533000,33111700,119131800
2022-06-16,127.86126708984375,238.5177001953125,213.10000610351562,130.15187905380364,240.90316631225872,225.1666717529297,126.85850650886532,236.61906450455473,208.69332885742188,129.84712216174927,239.50109230773435,222.73666381835938,108123900,33169200,107390700
2022-06-17,129.3358917236328,241.12709045410156,216.75999450683594,130.8301993524765,243.90202966853337,220.97000122070312,127.61547659200777,237.60244312287517,213.19667053222656,127.87109072638007,238.2547940740926,213.43333435058594,134520300,43084800,92641800
2022-06-21,133.57302856445312,247.0566864013672,237.0366668701172,134.74291327638406,248.04007841973456,243.57666015625,131.06614989697803,242.93809069276986,224.3333282470703,131.1644503344464,243.66833626220972,224.60333251953125,81000500,29928300,122793000
2022-06-22,133.06182861328125,246.46278381347656,236.086669921875,135.43107463782408,250.3963820965906,246.8333282470703,131.64617032424826,243.77547027076463,233.82666015625,132.51128316690097,245.2554389713244,234.50332641601562,73409200,25939900,101107500
2022-06-23,135.9324493408203,252.0417938232422,235.07000732421875,136.24703170777948,252.5383702872365,239.31666564941406,133.33708105988757,246.94956739352173,228.6366729736328,134.5069656450009,248.83847152325595,237.9066619873047,72433800,25861400,104202600
2022-06-24,139.26513671875,260.64892578125,245.7066650390625,139.51091028418583,260.92154953065557,246.06666564941406,137.40708916408835,254.82642533795135,236.086669921875,137.53488121755194,254.91405121664312,237.47000122070312,89116800,33923200,95770800
2022-06-27,139.26513671875,257.9129638671875,244.9199981689453,141.06420101783954,261.23312027844673,252.07000732421875,138.58679927801467,256.3453548909323,242.56666564941406,140.2875481505987,261.1454943923847,249.36666870117188,70207900,24615100,89178300
2022-06-28,135.11648559570312,249.7245330810547,232.663330078125,140.99538542275212,259.87980811002035,249.97000122070312,134.99851907769516,249.56874378715275,232.3433380126953,139.72720035167993,257.0269890927544,244.48333740234375,67083400,27295500,90391200
2022-06-29,136.87620544433594,253.40493774414062,228.49000549316406,138.29186353568556,255.0698891848453,231.17333984375,134.35948661563768,249.02344983315487,222.27333068847656,135.13613945781051,250.80525065798264,230.5,66242400,20069800,82897200
2022-06-30,134.4086456298828,250.0653076171875,224.47332763671875,136.03074512479165,252.69420384590512,229.4566650390625,131.50852062340732,246.2388275378218,218.8633270263672,134.92968437677243,250.2795141966665,224.50999450683594,98964500,31730900,94600500
2022-07-01,136.58128356933594,252.74281311035156,227.26333618164062,136.68942454210836,252.9278110070422,230.22999572753906,133.36657601668242,247.9037334504741,222.1199951171875,133.74014164921843,249.63686303917032,227.0,71051600,22837700,74460300
2022-07-05,139.1668243408203,255.92672729492188,233.06666564941406,139.2159820551499,256.05330794326875,233.14666748046875,134.6150930089742,248.0303382275018,216.1666717529297,135.44090360755794,249.41293467301924,223.0,73353800,22941000,84581100
2022-07-06,140.50384521484375,259.1982116699219,231.73333740234375,141.68355545577728,260.93132656108946,234.56333923339844,138.69495517869038,255.488566707851,227.18666076660156,138.96039485817002,256.8030146211772,230.77999877929688,74064300,23824400,71853600
2022-07-07,143.8758544921875,261.3305358886719,244.5433349609375,144.07247034886072,261.9731555407947,245.3633270263672,140.857747839313,258.03955784314934,232.2100067138672,140.86757338185674,258.1369298596105,233.9199981689453,66253700,20859900,81930600
2022-07-08,144.55418395996094,260.61004638671875,250.76333618164062,145.0555716697527,261.0384595044661,254.97999572753906,142.54867812328092,256.35515355768905,241.16000366210938,142.8042772492725,257.81564471898173,242.3333282470703,64547800,19658800,101854200
2022-07-11,142.42088317871094,257.5429992675781,234.3433380126953,144.16096449444552,259.50978316936533,253.06333923339844,141.3493138659739,255.27435321446737,233.6266632080078,143.20736171130733,258.65295700580936,252.10333251953125,63141600,19455200,99241200
2022-07-12,143.39414978027344,246.98851013183594,233.07000732421875,145.94036067600746,258.9353311845488,239.77333068847656,142.59784571642712,245.40143842284593,228.3699951171875,143.29583433994398,258.8769139191426,236.84666442871094,77588800,35868500,87930900
2022-07-13,143.0303955078125,246.06356811523438,237.0399932861328,143.97415763799123,246.8717083934276,242.05999755859375,139.7173575069719,241.57499105873987,225.03334045410156,140.57265975093034,243.60020738417253,225.5,71185600,29497400,97954500
2022-07-14,145.96002197265625,247.38772583007812,238.31333923339844,146.43190306892052,248.41980385084383,238.65333557128906,140.82826817318988,239.46212789733588,229.3333282470703,141.64423829848138,243.9701819365623,234.89666748046875,78140700,25102800,78557400
2022-07-15,147.63125610351562,249.95819091796875,240.06666564941406,148.30959351033036,253.5120467410003,243.6233367919922,145.6945593046606,248.0595554117343,236.88999938964844,147.24784996064128,248.98453016021938,240.0,76259900,29774100,69683100
2022-07-18,144.5836944580078,247.5532684326172,240.54666137695312,149.00761906982018,253.96968979900382,250.51666259765625,144.219939344917,246.62829360650758,239.60333251953125,148.1916489524308,252.9084030496453,244.93666076660156,81420900,20975000,82537500
2022-07-19,148.44725036621094,252.69415283203125,245.52999877929688,148.67335787183444,252.8791507366781,247.13999938964844,144.42639797966964,246.99823196221612,236.97666931152344,145.41931789638997,250.79550263750434,245.0,82982400,25012600,80890200
2022-07-20,150.45274353027344,255.3620147705078,247.5,151.1212554478555,257.8935388671316,250.663330078125,147.8278835762641,252.0905286496552,243.48333740234375,148.56520429371037,253.054443361376,246.78334045410156,64823400,22788300,88864200
2022-07-21,152.72369384765625,257.8642883300781,271.7066650390625,152.93997577721333,257.91298919184743,273.26666259765625,149.3713389403487,250.26000087291848,254.86666870117188,151.88805775611044,252.94731383107506,255.10667419433594,65086600,22404700,142032300
2022-07-22,151.48501586914062,253.50230407714844,272.24334716796875,153.637995053217,258.34139929761113,280.78668212890625,150.81651886265266,252.24630307646098,270.71331787109375,152.76304161776633,258.2537733938726,276.2200012207031,66675400,21881300,103472700
2022-07-25,150.36427307128906,252.01260375976562,268.4333190917969,152.4189365975324,254.6122910869873,274.14666748046875,149.70560167774437,250.04581970339262,267.3999938964844,151.40635064916066,254.12546070249977,272.2166748046875,53623900,21056000,64073400
2022-07-26,149.037109375,245.26513671875,258.8599853515625,150.50191035513055,253.0349601923591,267.30999755859375,148.25063089528444,242.99652024774517,256.2633361816406,149.68594024499822,253.01546796056851,266.5133361816406,55138700,39348000,66820800
2022-07-27,154.1393585205078,261.6615905761719,274.82000732421875,154.6702378768067,262.937083830948,275.9266662597656,149.58764182197348,252.03210083704948,261.7900085449219,150.00053965418954,254.28125487951846,263.80999755859375,78620700,45994000,88110000
2022-07-28,154.68992614746094,269.1296691894531,280.8999938964844,154.97501695314946,270.521997436179,283.29998779296875,151.79962590663797,260.8145950455393,272.79998779296875,154.32617098055007,262.6450826743604,280.0666809082031,81378700,33459300,84723000
2022-07-29,159.76260375976562,273.3455505371094,297.1499938964844,160.86367926251842,274.5723727749365,298.32000732421875,156.80349616042056,269.3438185156599,279.1000061035156,158.51408515519464,270.3856428060759,280.70001220703125,101786900,32152800,95313000
2022-08-01,158.77952575683594,270.6874694824219,297.27667236328125,160.8243633244221,273.87132984806976,311.8766784667969,158.17001220333,268.5746123087126,295.0,158.28797869734385,270.50247153899136,301.27667236328125,67829400,21539600,117042900
2022-08-02,157.304931640625,267.58148193359375,300.586669921875,159.66436723257505,270.5706278744579,307.8333435058594,156.9313659642097,265.2057470824451,292.6666564941406,157.39342153843546,268.7303946053114,294.0033264160156,59907000,22754200,95577600
2022-08-03,163.32144165039062,275.02996826171875,307.39666748046875,163.77365657473987,276.0328377004394,309.54998779296875,158.03239013819157,269.3243005039463,301.1499938964844,158.12086501458683,269.4703733954384,305.0,82507500,23518900,80091000
2022-08-04,163.00685119628906,276.17889404296875,308.6333312988281,164.36352602829535,276.3249372276528,313.6066589355469,161.65017636428277,272.7905733032149,305.0,163.2034670413035,274.3776155284762,311.0,55474100,18098700,72256200
2022-08-05,162.7804718017578,275.45831298828125,288.1700134277344,163.27270181625158,276.17881229530536,304.6066589355469,160.4669847249699,271.3397181166504,285.5433349609375,160.6737279405912,271.7973397690538,302.6700134277344,56697000,16774600,113172900
2022-08-08,162.3079071044922,272.93658447265625,290.42333984375,165.20222176015508,278.38909053353035,305.20001220703125,161.64832074077538,271.96292373727755,289.086669921875,163.78459702908208,276.56831999880745,295.0,60276900,18739200,98994000
2022-08-09,162.35711669921875,274.8644104003906,283.3333435058594,163.24313957743516,275.6238645762856,292.39666748046875,160.71307055191537,270.29793922937904,279.35333251953125,161.47110884266755,272.27449902360144,290.2933349609375,63135500,23405200,86244600
2022-08-10,166.61000061035156,281.5437316894531,294.3566589355469,166.70843758837208,282.17660520195113,297.510009765625,164.30635300401312,279.3822037460441,283.3699951171875,165.07423053223724,280.57981710447564,297.0666809082031,70170500,24687800,94918800
2022-08-11,165.8716583251953,279.46014404296875,286.6300048828125,168.3328081399825,283.5397856381052,298.2366638183594,165.5763173430876,278.96359718360935,285.8333435058594,167.41725259761515,283.189281972675,296.5133361816406,57149200,20065900,70155000
2022-08-12,169.42555236816406,284.22137451171875,300.0299987792969,169.4944567489093,284.22137451171875,300.1600036621094,166.76749865896252,279.38227835005296,285.0333251953125,167.18098503009688,280.8817245489031,289.4166564941406,68039400,22619700,79657200
2022-08-15,170.4986114501953,285.740234375,309.32000732421875,170.69550042466776,286.43152521881507,313.1333312988281,168.6872088503834,282.4687186563289,301.2300109863281,168.85456522976827,283.335291025511,301.78668212890625,54091700,18085700,89359200
2022-08-16,170.34109497070312,285.000244140625,306.5633239746094,171.01053551269388,286.29522964293864,314.6666564941406,168.992389717206,282.77058230494487,302.8833312988281,170.09497999617207,284.29920717683063,311.6666564941406,56377100,18102900,88136400
2022-08-17,171.8374786376953,284.2489929199219,303.9966735839844,173.4126054655057,286.22971890556147,309.65667724609375,169.88825224075944,282.4438907690257,300.0333251953125,170.0851412165275,282.70732652114094,303.39666748046875,79542000,18253400,68766000
2022-08-18,171.44366455078125,283.1268615722656,302.8699951171875,172.1820093852319,284.8246178924502,306.5,170.4296721798688,282.0632923944146,301.85333251953125,171.04988664773987,283.146365402589,306.0,62290100,17186200,47500500
2022-08-19,168.85455322265625,279.20440673828125,296.6666564941406,171.04005523372263,282.22916781980774,300.3599853515625,168.6478100500787,278.6287311100717,292.5,170.34108214913311,281.88765725342205,299.0,70346300,20570000,61395300
2022-08-22,164.96595764160156,271.0082702636719,289.913330078125,167.22036427123675,275.6039377243286,292.3999938964844,164.54263206053483,270.4911359615329,286.2966613769531,167.0530078857762,275.23315656867504,291.913330078125,69026800,25061100,55843200
2022-08-23,164.63124084472656,269.7301330566406,296.4533386230469,166.08825245369655,272.0913771117212,298.82666015625,164.06025224472492,268.71536804172104,287.92333984375,164.48357785406554,269.7301330566406,291.4533386230469,54147100,17527400,63984900
2022-08-24,164.92654418945312,269.0959167480469,297.0966796875,165.49753265907893,270.50096684081166,303.64666748046875,163.6664368846458,268.43239936541056,296.5,164.71981604973067,268.72513550456136,297.5633239746094,53841500,18137000,57259800
2022-08-25,167.38771057128906,272.0815734863281,296.07000732421875,167.49600175790545,272.24743045835174,302.9599914550781,165.73382519932846,267.85665744816947,291.6000061035156,166.15713573322356,270.5984488790476,302.3599853515625,51218200,16583400,53230000
2022-08-26,161.07730102539062,261.582763671875,288.0899963378906,168.3918448489658,273.5354247138849,302.0,161.0182358432931,261.4754479472372,287.4700012207031,167.91930837052172,272.30599862097563,297.42999267578125,78961000,27549300,57163900
2022-08-29,158.8721160888672,258.79217529296875,284.82000732421875,160.36848406338322,260.90948696361846,287.739990234375,157.33636131300617,257.4456667881059,280.70001220703125,158.64567953529183,259.39712148458295,282.8299865722656,73314000,20338500,41864700
2022-08-30,156.44053649902344,256.5870666503906,277.70001220703125,160.03380935929164,260.5680218228097,288.4800109863281,155.26902673828752,254.33313846551115,272.6499938964844,159.6104987851323,260.1972703784425,287.8699951171875,77906200,22767100,50541800
2022-08-31,154.77676391601562,255.12344360351562,275.6099853515625,158.08454929439134,260.62653063689,281.25,154.6980053329991,254.9868274750973,271.80999755859375,157.8187409544185,258.94830810034733,280.6199951171875,87991100,24791800,52107300
2022-09-01,155.50527954101562,254.07943725585938,277.1600036621094,155.95812264539694,254.5575639832718,277.5799865722656,152.26639832599292,249.21056651707494,266.1499938964844,154.20578537018633,252.58657535894073,272.5799865722656,74229900,23263400,54287000
2022-09-02,153.38870239257812,249.8447723388672,270.2099914550781,157.86799816901853,258.3140795897483,282.3500061035156,152.56175963985066,248.29336924253226,269.0799865722656,157.26747699870455,255.34788953507936,281.07000732421875,76957800,22855400,50890100
2022-09-06,152.12857055664062,247.10301208496094,274.4200134277344,154.64878522236114,251.57183134385733,275.989990234375,151.30162793601315,245.82481132463533,265.739990234375,154.03842495785005,249.98142038523665,272.67999267578125,73714800,21328200,55860000
2022-09-07,153.53639221191406,251.82550048828125,283.70001220703125,154.23535041800068,252.54752929130373,283.8399963378906,151.22290514293917,247.07371244859434,272.2699890136719,152.4141083835251,248.51778494305904,273.1000061035156,87449600,24126700,50028900
2022-09-08,152.05967712402344,252.2450714111328,289.260009765625,153.93014485598613,254.1087145745975,289.5,150.30732474708108,248.60561187747734,279.760009765625,152.23687268905203,251.25960684988422,281.29998779296875,84923800,20319900,53713100
2022-09-09,154.92445373535156,258.0408935546875,299.67999267578125,155.36747271934937,258.7922228079521,299.8500061035156,152.34517353637017,253.97212644052357,291.25,153.05398588476703,254.1770208837589,291.6700134277344,68028800,22084700,54338100
2022-09-12,160.89028930664062,260.1777038574219,304.4200134277344,161.70739290272505,260.9583036393322,305.489990234375,156.82447975379577,258.7238795678171,300.3999938964844,157.10996654198559,259.32882578827446,300.7200012207031,104956000,18747700,48674600
2022-09-13,151.44932556152344,245.87359619140625,292.1300048828125,158.04520467768552,254.0794537555011,297.3999938964844,150.98662815133733,245.4832962296118,290.3999938964844,157.4151508670422,252.55732112555575,292.8999938964844,122656600,33353300,68229600
2022-09-14,152.89646911621094,246.0979766845703,302.6099853515625,154.65866080063967,248.0591834837352,306.0,151.22289024182777,243.79525932523745,291.6400146484375,152.38454574724284,247.37617725181852,292.239990234375,87965400,23913000,72628700
2022-09-15,150.00213623046875,239.4240264892578,303.75,152.82754609590185,245.29789551034108,309.1199951171875,149.02753063381346,238.09703645062885,300.7200012207031,152.24670339235885,243.7074697578199,301.8299865722656,90481100,31530900,64795500
2022-09-16,148.35809326171875,238.79957580566406,303.3500061035156,148.99800116372188,239.34598087407505,303.7099914550781,146.06430005699622,236.18461812172677,295.6000061035156,148.86017738849526,238.33121584266482,299.6099853515625,162278800,39791800,87087800
2022-09-19,152.07936096191406,238.5848846435547,309.07000732421875,152.15811955641868,239.18983090941896,309.8399963378906,146.78297692105565,235.00396662261346,297.79998779296875,146.98970508767258,236.58464035647546,300.0899963378906,81474200,26826900,60231200
2022-09-20,154.4617462158203,236.56512451171875,308.7300109863281,155.6234166633189,237.59939325821156,313.3299865722656,150.7011173572486,233.82333267549006,305.5799865722656,151.0161367015711,236.19435819350156,306.9100036621094,107689800,26660300,61642800
2022-09-21,151.3311767578125,233.15008544921875,300.79998779296875,156.2731696529989,241.64867860903064,313.79998779296875,151.21304637695786,233.10129609605303,300.6300048828125,154.89491678247586,238.3409629469102,308.2900085449219,101696800,28625600,62555700
2022-09-22,150.36639404296875,235.13079833984375,288.5899963378906,152.06950527712038,237.9408981793507,301.2900085449219,148.56483082094806,231.8035790277941,285.82000732421875,150.01198791697018,232.09628535405986,299.8599853515625,86652500,31061200,70545400
2022-09-23,148.09228515625,232.14508056640625,275.3299865722656,149.11613179254852,235.27717233231257,284.5,146.25135007934554,229.49110062617243,272.82000732421875,148.84048424162157,233.72575432183234,283.0899963378906,96029900,34176000,63748400
2022-09-26,148.42701721191406,231.68649291992188,276.010009765625,151.38039679019585,235.58940293714832,284.0899963378906,147.31457276382835,231.14983981486918,270.30999755859375,147.3342661670832,231.29620787356728,271.8299865722656,93339400,27694200,58076900
2022-09-27,149.40162658691406,230.67173767089844,282.94000244140625,152.315634453065,235.9309082051213,288.6700134277344,147.619756600354,228.80809460642703,277.510009765625,150.3664080888261,234.15507704083888,283.8399963378906,84442700,27018700,61925200
2022-09-28,147.51145935058594,235.2186279296875,287.80999755859375,148.29903022974963,236.4480391799153,289.0,142.58916013289422,229.03250446546224,277.57000732421875,145.34565069913458,231.06201938613802,283.0799865722656,146691400,29029700,54664800
2022-09-29,140.26583862304688,231.7352752685547,268.2099914550781,144.4399538960587,234.12580460416743,283.6499938964844,138.49380784574632,228.7202809445972,265.7799987792969,143.8295935811918,233.0915358630107,282.760009765625,128138200,27484200,77620600
2022-09-30,136.0523681640625,227.24691772460938,265.25,140.8762311475777,234.70147486593402,275.57000732421875,135.85547916959945,227.0810458443,262.4700012207031,139.084506748129,232.50608809787929,266.1499938964844,124925300,35694800,67726600
2022-10-03,140.23631286621094,234.89662170410156,242.39999389648438,140.84668823250414,235.74549978528202,255.16000366210938,135.55028904590418,228.9641972732562,241.00999450683594,136.06221241134372,229.69599282969966,254.5,114311700,28880400,98363500
2022-10-04,143.82958984375,242.8390655517578,249.44000244140625,143.9477202186119,244.2831380864936,257.5,142.01817230643195,239.03371935950005,242.00999450683594,142.77621059568105,239.14104998029651,250.52000427246094,87830100,34888400,109578500
2022-10-05,144.1249237060547,243.15130615234375,240.80999755859375,145.0897052260287,244.4978149559621,246.6699981689453,140.7876052377075,238.1751045052875,233.27000427246094,141.83114535247526,240.01922900708513,245.00999450683594,79471000,20347100,86982700
2022-10-06,143.17001342773438,240.79978942871094,238.1300048828125,145.24722466977872,244.2636251213658,244.5800018310547,142.9632852357701,240.10703122323224,235.35000610351562,143.54411304208395,241.91211821206613,239.44000244140625,68402200,20239900,69298400
2022-10-07,137.91297912597656,228.55442810058594,223.07000732421875,140.8762129387206,235.46258098438113,234.57000732421875,137.28292541213156,227.5103924691174,222.02000427246094,140.32490279514894,235.0527623090089,233.94000244140625,85925600,37769600,83916800
2022-10-10,138.2378387451172,223.68551635742188,222.9600067138672,139.6849958050268,228.86662669875534,226.99000549316406,136.41659718830158,221.2266790317585,218.36000061035156,138.2378387451172,227.39328361932908,223.92999267578125,74899000,29743600,67925000
2022-10-11,136.82022094726562,219.93873596191406,216.5,139.15340092464973,223.5001353267126,225.75,136.07203689531147,218.67028725375982,215.0,137.7259221748937,222.0950853661984,220.9499969482422,77033700,30474000,77013200
2022-10-12,136.19017028808594,220.2704620361328,217.24000549316406,138.17878336551573,222.3292474595599,219.3000030517578,136.01297472776957,218.5239165292533,211.50999450683594,136.9679019716922,219.92895148846125,215.3300018310547,70433700,21903900,66860700
2022-10-13,140.76791381835938,228.55442810058594,221.72000122070312,141.35858069211028,230.36928195046792,222.99000549316406,132.2818600306571,213.81118413238516,206.22000122070312,132.8922353283637,214.5137091638505,208.3000030517578,113224000,42551800,91483000
2022-10-14,136.22955322265625,223.01226806640625,204.99000549316406,142.27413585110418,231.48159024439008,226.25999450683594,136.04250345541635,222.79760683202377,204.16000366210938,142.0673926816115,229.82284163535834,224.00999450683594,88598000,30198600,94124500
2022-10-17,140.19692993164062,231.7645263671875,219.35000610351562,140.67930564113678,233.15982428054687,221.86000061035156,138.09018646721276,229.43253849447078,209.4499969482422,138.87775734642221,230.09604086339914,210.0399932861328,85250900,28142300,79428800
2022-10-18,141.51609802246094,232.71099853515625,220.19000244140625,144.420251464502,238.00919148115057,229.82000732421875,138.4248948126108,229.65696682991847,217.25,143.22906350371468,237.33595204197528,229.5,99136600,26329600,75891900
2022-10-19,141.62442016601562,230.74002075195312,222.0399932861328,142.69747799085852,233.79405240224958,222.92999267578125,139.30109390010128,228.60317527704407,217.77999877929688,139.48814370880504,231.28642573599177,219.8000030517578,61758300,19985700,66571500
2022-10-20,141.1616973876953,230.4180450439453,207.27999877929688,143.6228470143876,235.45280255812088,215.5500030517578,140.43319169039492,229.16911502485962,202.0,140.7974520498777,230.04727871505503,208.27999877929688,64522000,21811000,117798100
2022-10-21,144.98143005371094,236.24314880371094,214.44000244140625,145.55241866280005,237.10179380895985,214.66000366210938,140.43321458728877,228.80810966337896,203.8000030517578,140.64979699148353,229.04228963437978,206.4199981689453,86548600,26299700,75713800
2022-10-24,147.12753295898438,241.24862670898438,211.25,147.89541049964913,241.824302366333,213.5,143.73114921809554,235.44305100550176,198.58999633789062,144.90265893368223,237.84333234120828,205.82000732421875,75981900,24911200,100446800
2022-10-25,149.97262573242188,244.5758514404297,222.4199981689453,150.12030373846804,244.94661775526365,224.35000610351562,147.03893927663933,239.8630859691524,210.0,147.75759083673032,241.25836910616306,210.10000610351562,74732300,34775500,96507900
2022-10-26,147.02908325195312,225.7052764892578,224.63999938964844,149.62805663114864,232.51584978899805,230.60000610351562,145.73942824213276,224.4758503975884,218.1999969482422,148.61406419672124,225.55890844155385,219.39999389648438,88194300,82543200,85012500
2022-10-27,142.54977416992188,221.24620056152344,225.08999633789062,146.7337280888014,228.0177514856638,233.80999755859375,141.89018794295697,220.2997437384998,222.85000610351562,145.76896174416086,225.4320647952228,229.77000427246094,109180200,40424600,61638800
2022-10-28,153.31976318359375,230.1448211669922,228.52000427246094,155.05240689410368,230.85711290132215,228.86000061035156,145.52284395380414,220.56318567055376,216.35000610351562,145.89692843507157,220.74857626199804,225.39999389648438,164762400,40647700,69152400
2022-10-31,150.9570770263672,226.49563598632812,227.5399932861328,151.84309994681692,229.21790924031464,229.85000610351562,149.55914577499016,225.53941228860307,221.94000244140625,150.77988145527678,228.08606173387716,226.19000244140625,97943200,28357300,61554300
2022-11-01,148.3088836669922,222.63174438476562,227.82000732421875,153.03429437423398,230.01800878902966,237.39999389648438,146.8125153766711,221.81213684879617,227.27999877929688,152.6700490040681,228.90568002209392,234.0500030517578,80379300,30592300,62688800
2022-11-02,142.7761993408203,214.7576446533203,214.97999572753906,149.80524150264998,225.68579048716293,227.8699951171875,142.74666674943285,214.69908849269902,214.82000732421875,146.63527983930877,223.89045532706174,226.0399932861328,93604600,38407000,63070300
2022-11-03,136.72177124023438,209.0496063232422,215.30999755859375,140.5808515547038,215.0600909930844,221.1999969482422,136.59378666921566,208.7861557427822,210.13999938964844,139.85234595133585,214.74785106240304,211.36000061035156,97918500,36633900,56538800
